 
 Relatorio dos beneficios  da geracao das usinas a GNL
 
------;------;------;------;------;--------------;------;------------;------------;
      ;      ;      ;      ;      ;              ;      ; Benef_GNL  ;    Custo   ;
 PER  ; CEN  ; SIS  ;  K   ;  Num ;     Usina    ; PAT  ; (R$/MW.H)  ;    (MW.H)   ;
------;------;------;------;------;--------------;------;------------;------------;
    3 ;  135 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;       0.00 ;     137.00 ;
    3 ;  135 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;       0.00 ;     137.00 ;
    3 ;  135 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;       0.00 ;     137.00 ;
    3 ;  135 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;       0.00 ;     201.31 ;
    3 ;  135 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;       0.00 ;     201.31 ;
    3 ;  135 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;       0.00 ;     201.31 ;
    3 ;  135 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;       0.00 ;     344.20 ;
    3 ;  135 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;       0.00 ;     344.20 ;
    3 ;  135 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;       0.00 ;     344.20 ;
    3 ;  136 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;       0.00 ;     137.00 ;
    3 ;  136 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;       0.00 ;     137.00 ;
    3 ;  136 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;       0.00 ;     137.00 ;
    3 ;  136 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;       0.00 ;     201.31 ;
    3 ;  136 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;       0.00 ;     201.31 ;
    3 ;  136 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;       0.00 ;     201.31 ;
    3 ;  136 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;       0.00 ;     344.20 ;
    3 ;  136 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;       0.00 ;     344.20 ;
    3 ;  136 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;       0.00 ;     344.20 ;
    3 ;  137 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;       0.00 ;     137.00 ;
    3 ;  137 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;       0.00 ;     137.00 ;
    3 ;  137 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;       0.00 ;     137.00 ;
    3 ;  137 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;       0.00 ;     201.31 ;
    3 ;  137 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;       0.00 ;     201.31 ;
    3 ;  137 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;       0.00 ;     201.31 ;
    3 ;  137 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;       0.00 ;     344.20 ;
    3 ;  137 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;       0.00 ;     344.20 ;
    3 ;  137 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;       0.00 ;     344.20 ;
    3 ;  138 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;       0.00 ;     137.00 ;
    3 ;  138 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;       0.00 ;     137.00 ;
    3 ;  138 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;       0.00 ;     137.00 ;
    3 ;  138 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;       0.00 ;     201.31 ;
    3 ;  138 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;       0.00 ;     201.31 ;
    3 ;  138 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;       0.00 ;     201.31 ;
    3 ;  138 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;       0.00 ;     344.20 ;
    3 ;  138 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;       0.00 ;     344.20 ;
    3 ;  138 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;       0.00 ;     344.20 ;
    3 ;  139 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;       0.00 ;     137.00 ;
    3 ;  139 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;       0.00 ;     137.00 ;
    3 ;  139 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;       0.00 ;     137.00 ;
    3 ;  139 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;       0.00 ;     201.31 ;
    3 ;  139 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;       0.00 ;     201.31 ;
    3 ;  139 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;       0.00 ;     201.31 ;
    3 ;  139 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;       0.00 ;     344.20 ;
    3 ;  139 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;       0.00 ;     344.20 ;
    3 ;  139 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;       0.00 ;     344.20 ;
    3 ;  140 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;       0.00 ;     137.00 ;
    3 ;  140 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;       0.00 ;     137.00 ;
    3 ;  140 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;       0.00 ;     137.00 ;
    3 ;  140 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;       0.00 ;     201.31 ;
    3 ;  140 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;       0.00 ;     201.31 ;
    3 ;  140 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;       0.00 ;     201.31 ;
    3 ;  140 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;       0.00 ;     344.20 ;
    3 ;  140 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;       0.00 ;     344.20 ;
    3 ;  140 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;       0.00 ;     344.20 ;
    3 ;  141 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;       0.00 ;     137.00 ;
    3 ;  141 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;       0.00 ;     137.00 ;
    3 ;  141 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;       0.00 ;     137.00 ;
    3 ;  141 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;       0.00 ;     201.31 ;
    3 ;  141 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;       0.00 ;     201.31 ;
    3 ;  141 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;       0.00 ;     201.31 ;
    3 ;  141 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;       0.00 ;     344.20 ;
    3 ;  141 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;       0.00 ;     344.20 ;
    3 ;  141 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;       0.00 ;     344.20 ;
    3 ;  142 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;       0.00 ;     137.00 ;
    3 ;  142 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;       0.00 ;     137.00 ;
    3 ;  142 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;       0.00 ;     137.00 ;
    3 ;  142 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;       0.00 ;     201.31 ;
    3 ;  142 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;       0.00 ;     201.31 ;
    3 ;  142 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;       0.00 ;     201.31 ;
    3 ;  142 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;       0.00 ;     344.20 ;
    3 ;  142 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;       0.00 ;     344.20 ;
    3 ;  142 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;       0.00 ;     344.20 ;
    3 ;  143 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;       0.00 ;     137.00 ;
    3 ;  143 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;       0.00 ;     137.00 ;
    3 ;  143 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;       0.00 ;     137.00 ;
    3 ;  143 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;       0.00 ;     201.31 ;
    3 ;  143 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;       0.00 ;     201.31 ;
    3 ;  143 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;       0.00 ;     201.31 ;
    3 ;  143 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;       0.00 ;     344.20 ;
    3 ;  143 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;       0.00 ;     344.20 ;
    3 ;  143 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;       0.00 ;     344.20 ;
    3 ;  144 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;       0.00 ;     137.00 ;
    3 ;  144 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;       0.00 ;     137.00 ;
    3 ;  144 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;       0.00 ;     137.00 ;
    3 ;  144 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;       0.00 ;     201.31 ;
    3 ;  144 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;       0.00 ;     201.31 ;
    3 ;  144 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;       0.00 ;     201.31 ;
    3 ;  144 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;       0.00 ;     344.20 ;
    3 ;  144 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;       0.00 ;     344.20 ;
    3 ;  144 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;       0.00 ;     344.20 ;
    3 ;  145 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;       0.00 ;     137.00 ;
    3 ;  145 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;       0.00 ;     137.00 ;
    3 ;  145 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;       0.00 ;     137.00 ;
    3 ;  145 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;       0.00 ;     201.31 ;
    3 ;  145 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;       0.00 ;     201.31 ;
    3 ;  145 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;       0.00 ;     201.31 ;
    3 ;  145 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;       0.00 ;     344.20 ;
    3 ;  145 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;       0.00 ;     344.20 ;
    3 ;  145 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;       0.00 ;     344.20 ;
    3 ;  146 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;       0.00 ;     137.00 ;
    3 ;  146 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;       0.00 ;     137.00 ;
    3 ;  146 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;       0.00 ;     137.00 ;
    3 ;  146 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;       0.00 ;     201.31 ;
    3 ;  146 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;       0.00 ;     201.31 ;
    3 ;  146 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;       0.00 ;     201.31 ;
    3 ;  146 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;       0.00 ;     344.20 ;
    3 ;  146 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;       0.00 ;     344.20 ;
    3 ;  146 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;       0.00 ;     344.20 ;
    3 ;  147 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;       0.00 ;     137.00 ;
    3 ;  147 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;       0.00 ;     137.00 ;
    3 ;  147 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;       0.00 ;     137.00 ;
    3 ;  147 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;       0.00 ;     201.31 ;
    3 ;  147 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;       0.00 ;     201.31 ;
    3 ;  147 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;       0.00 ;     201.31 ;
    3 ;  147 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;       0.00 ;     344.20 ;
    3 ;  147 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;       0.00 ;     344.20 ;
    3 ;  147 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;       0.00 ;     344.20 ;
    3 ;  148 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;       0.00 ;     137.00 ;
    3 ;  148 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;       0.00 ;     137.00 ;
    3 ;  148 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;       0.00 ;     137.00 ;
    3 ;  148 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;       0.00 ;     201.31 ;
    3 ;  148 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;       0.00 ;     201.31 ;
    3 ;  148 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;       0.00 ;     201.31 ;
    3 ;  148 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;       0.00 ;     344.20 ;
    3 ;  148 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;       0.00 ;     344.20 ;
    3 ;  148 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;       0.00 ;     344.20 ;
    3 ;  149 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;       0.00 ;     137.00 ;
    3 ;  149 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;       0.00 ;     137.00 ;
    3 ;  149 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;       0.00 ;     137.00 ;
    3 ;  149 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;       0.00 ;     201.31 ;
    3 ;  149 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;       0.00 ;     201.31 ;
    3 ;  149 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;       0.00 ;     201.31 ;
    3 ;  149 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;       0.00 ;     344.20 ;
    3 ;  149 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;       0.00 ;     344.20 ;
    3 ;  149 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;       0.00 ;     344.20 ;
    3 ;  150 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;       0.00 ;     137.00 ;
    3 ;  150 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;       0.00 ;     137.00 ;
    3 ;  150 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;       0.00 ;     137.00 ;
    3 ;  150 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;       0.00 ;     201.31 ;
    3 ;  150 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;       0.00 ;     201.31 ;
    3 ;  150 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;       0.00 ;     201.31 ;
    3 ;  150 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;       0.00 ;     344.20 ;
    3 ;  150 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;       0.00 ;     344.20 ;
    3 ;  150 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;       0.00 ;     344.20 ;
    3 ;  151 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;       0.00 ;     137.00 ;
    3 ;  151 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;       0.00 ;     137.00 ;
    3 ;  151 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;       0.00 ;     137.00 ;
    3 ;  151 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;       0.00 ;     201.31 ;
    3 ;  151 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;       0.00 ;     201.31 ;
    3 ;  151 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;       0.00 ;     201.31 ;
    3 ;  151 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;       0.00 ;     344.20 ;
    3 ;  151 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;       0.00 ;     344.20 ;
    3 ;  151 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;       0.00 ;     344.20 ;
    3 ;  152 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;       0.00 ;     137.00 ;
    3 ;  152 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;       0.00 ;     137.00 ;
    3 ;  152 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;       0.00 ;     137.00 ;
    3 ;  152 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;       0.00 ;     201.31 ;
    3 ;  152 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;       0.00 ;     201.31 ;
    3 ;  152 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;       0.00 ;     201.31 ;
    3 ;  152 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;       0.00 ;     344.20 ;
    3 ;  152 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;       0.00 ;     344.20 ;
    3 ;  152 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;       0.00 ;     344.20 ;
    3 ;  153 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;       0.00 ;     137.00 ;
    3 ;  153 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;       0.00 ;     137.00 ;
    3 ;  153 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;       0.00 ;     137.00 ;
    3 ;  153 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;       0.00 ;     201.31 ;
    3 ;  153 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;       0.00 ;     201.31 ;
    3 ;  153 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;       0.00 ;     201.31 ;
    3 ;  153 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;       0.00 ;     344.20 ;
    3 ;  153 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;       0.00 ;     344.20 ;
    3 ;  153 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;       0.00 ;     344.20 ;
    3 ;  154 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;       0.00 ;     137.00 ;
    3 ;  154 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;       0.00 ;     137.00 ;
    3 ;  154 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;       0.00 ;     137.00 ;
    3 ;  154 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;       0.00 ;     201.31 ;
    3 ;  154 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;       0.00 ;     201.31 ;
    3 ;  154 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;       0.00 ;     201.31 ;
    3 ;  154 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;       0.00 ;     344.20 ;
    3 ;  154 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;       0.00 ;     344.20 ;
    3 ;  154 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;       0.00 ;     344.20 ;
    3 ;  155 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;       0.00 ;     137.00 ;
    3 ;  155 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;       0.00 ;     137.00 ;
    3 ;  155 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;       0.00 ;     137.00 ;
    3 ;  155 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;       0.00 ;     201.31 ;
    3 ;  155 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;       0.00 ;     201.31 ;
    3 ;  155 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;       0.00 ;     201.31 ;
    3 ;  155 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;       0.00 ;     344.20 ;
    3 ;  155 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;       0.00 ;     344.20 ;
    3 ;  155 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;       0.00 ;     344.20 ;
    3 ;  156 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;       0.00 ;     137.00 ;
    3 ;  156 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;       0.00 ;     137.00 ;
    3 ;  156 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;       0.00 ;     137.00 ;
    3 ;  156 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;       0.00 ;     201.31 ;
    3 ;  156 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;       0.00 ;     201.31 ;
    3 ;  156 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;       0.00 ;     201.31 ;
    3 ;  156 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;       0.00 ;     344.20 ;
    3 ;  156 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;       0.00 ;     344.20 ;
    3 ;  156 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;       0.00 ;     344.20 ;
    3 ;  157 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;       0.00 ;     137.00 ;
    3 ;  157 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;       0.00 ;     137.00 ;
    3 ;  157 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;       0.00 ;     137.00 ;
    3 ;  157 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;       0.00 ;     201.31 ;
    3 ;  157 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;       0.00 ;     201.31 ;
    3 ;  157 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;       0.00 ;     201.31 ;
    3 ;  157 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;       0.00 ;     344.20 ;
    3 ;  157 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;       0.00 ;     344.20 ;
    3 ;  157 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;       0.00 ;     344.20 ;
    3 ;  158 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;       0.00 ;     137.00 ;
    3 ;  158 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;       0.00 ;     137.00 ;
    3 ;  158 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;       0.00 ;     137.00 ;
    3 ;  158 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;       0.00 ;     201.31 ;
    3 ;  158 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;       0.00 ;     201.31 ;
    3 ;  158 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;       0.00 ;     201.31 ;
    3 ;  158 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;       0.00 ;     344.20 ;
    3 ;  158 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;       0.00 ;     344.20 ;
    3 ;  158 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;       0.00 ;     344.20 ;
    3 ;  159 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;       0.00 ;     137.00 ;
    3 ;  159 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;       0.00 ;     137.00 ;
    3 ;  159 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;       0.00 ;     137.00 ;
    3 ;  159 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;       0.00 ;     201.31 ;
    3 ;  159 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;       0.00 ;     201.31 ;
    3 ;  159 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;       0.00 ;     201.31 ;
    3 ;  159 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;       0.00 ;     344.20 ;
    3 ;  159 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;       0.00 ;     344.20 ;
    3 ;  159 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;       0.00 ;     344.20 ;
    3 ;  160 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;       0.00 ;     137.00 ;
    3 ;  160 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;       0.00 ;     137.00 ;
    3 ;  160 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;       0.00 ;     137.00 ;
    3 ;  160 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;       0.00 ;     201.31 ;
    3 ;  160 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;       0.00 ;     201.31 ;
    3 ;  160 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;       0.00 ;     201.31 ;
    3 ;  160 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;       0.00 ;     344.20 ;
    3 ;  160 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;       0.00 ;     344.20 ;
    3 ;  160 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;       0.00 ;     344.20 ;
    3 ;  161 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;       0.00 ;     137.00 ;
    3 ;  161 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;       0.00 ;     137.00 ;
    3 ;  161 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;       0.00 ;     137.00 ;
    3 ;  161 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;       0.00 ;     201.31 ;
    3 ;  161 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;       0.00 ;     201.31 ;
    3 ;  161 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;       0.00 ;     201.31 ;
    3 ;  161 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;       0.00 ;     344.20 ;
    3 ;  161 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;       0.00 ;     344.20 ;
    3 ;  161 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;       0.00 ;     344.20 ;
    3 ;  162 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;       0.00 ;     137.00 ;
    3 ;  162 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;       0.00 ;     137.00 ;
